"term","estimate","std.error","p_value","component","model","check","category"
"fyear2014",-13.45,1.77,"<0.01",1,"Rajiformes",TRUE,3
"fyear2015",-13.68,1.3,"<0.01",1,"Rajiformes",TRUE,3
"fyear2016",-13.8,1.28,"<0.01",1,"Rajiformes",TRUE,3
