"parameter","estimate","se","zvalue","pvalue","max_grad","convergence"
"alpha_j",-0.715141817217828,0.472021828290498,-1.51506090260238,0.129756981640457,0.00301317430928805,0
"theta_z",0.886727924151547,0.125697337734837,7.05446861589168,1.73261550005401e-12,0.00301317430928805,0
"alpha2_j",-2.75427646437341,0.277859277519496,-9.91248695728779,3.67385359375954e-23,0.00301317430928805,0
"theta2_z",0.518177610533311,0.0850368731200992,6.09356378616461,1.10424305592191e-09,0.00301317430928805,0
"log_sigma",0.0980969963338512,0.00695651734862272,14.1014521229179,3.72034677378636e-45,0.00301317430928805,0
"log_kappa",-1.89224523705504,0.184058423362728,-10.2806772028355,8.61203411371505e-25,0.00301317430928805,0
