"term","estimate","std.error","p_value","component","model","check","category"
"fyear2014",-16.19,2.28,"<0.01",1,"Osteichthyes",TRUE,3
"fyear2016",-18.89,2.3,"<0.01",1,"Osteichthyes",TRUE,3
"fyear2017",-17.37,2.12,"<0.01",1,"Osteichthyes",TRUE,3
"fyear2019",-18.98,2.45,"<0.01",1,"Osteichthyes",TRUE,3
"fyear2023",-15.77,2,"<0.01",1,"Osteichthyes",TRUE,3
