"parameter","estimate","se","zvalue","pvalue","max_grad","convergence"
"alpha_j",-0.296880826712261,0.357932658948676,-0.829432071340632,0.406859959927496,0.00268844675614943,0
"theta_z",0.710624347046446,0.101121749191028,7.02741351619636,2.10397133521586e-12,0.00268844675614943,0
"alpha2_j",-2.28913718569655,0.25891408815609,-8.84130022432964,9.46110528386657e-19,0.00268844675614943,0
"theta2_z",0.508132875144422,0.0818642918634571,6.20701484832906,5.40004980596838e-10,0.00268844675614943,0
"log_sigma",0.276834595687576,0.00607392274920145,45.5775628236253,0,0.00268844675614943,0
"log_kappa",-1.83488776945606,0.176287904842845,-10.4084722720586,2.2683250996777e-25,0.00268844675614943,0
