"Year","est","se","est_corr","se_corr","lwr","upr","model","type","species"
2013,0.11091995329799,0.0535652519058329,0.11091995329799,NA,0.00593205956255773,0.215907847033423,"tV_mod_ln","single","Aluterus"
2014,0.68460636486753,0.205546337729382,0.68460636486753,NA,0.281735542917941,1.08747718681712,"tV_mod_ln","single","Aluterus"
2015,0.729975832353331,0.0921337728683736,0.729975832353331,NA,0.549393637531319,0.910558027175344,"tV_mod_ln","single","Aluterus"
2016,0.450766543755012,0.07013732514896,0.450766543755012,NA,0.31329738646305,0.588235701046973,"tV_mod_ln","single","Aluterus"
2017,2.58082806087536,0.254251459081799,2.58082806087536,NA,2.08249520107504,3.07916092067569,"tV_mod_ln","single","Aluterus"
2018,0.3633058278088,0.0638753929980612,0.3633058278088,NA,0.2381100575326,0.488501598085,"tV_mod_ln","single","Aluterus"
2019,0.241096378877292,0.0479119208076474,0.241096378877292,NA,0.147189014094303,0.335003743660281,"tV_mod_ln","single","Aluterus"
2020,1.87974405087546,0.253001280147528,1.87974405087546,NA,1.38386154178631,2.37562655996461,"tV_mod_ln","single","Aluterus"
2021,0.394512093872965,0.0697352445510572,0.394512093872965,NA,0.257831014552893,0.531193173193037,"tV_mod_ln","single","Aluterus"
2022,0.400117066989648,0.065638220724582,0.400117066989648,NA,0.271466154369468,0.528767979609829,"tV_mod_ln","single","Aluterus"
2023,0.447440134411248,0.114969844759492,0.447440134411248,NA,0.222099238682643,0.672781030139852,"tV_mod_ln","single","Aluterus"
