"Year","est","se","est_corr","se_corr","lwr","upr","model","type","species"
2013,1.53221386012655,0.649138230003201,1.53221386012655,NA,0.259902929320277,2.80452479093282,"tV_mod_ln","single","Prionace glauca"
2014,10.0369894491522,5.81223427498762,10.0369894491522,NA,-1.35498972982358,21.4289686281279,"tV_mod_ln","single","Prionace glauca"
2015,1.57271320392297,0.455679273465543,1.57271320392297,NA,0.679581827930502,2.46584457991543,"tV_mod_ln","single","Prionace glauca"
2016,1.62321292500776,0.321582287412979,1.62321292500776,NA,0.992911641678324,2.2535142083372,"tV_mod_ln","single","Prionace glauca"
2017,0.78000505118446,0.186536303129368,0.78000505118446,NA,0.414393897050899,1.14561620531802,"tV_mod_ln","single","Prionace glauca"
2018,0.655149325416174,0.198415893125796,0.655149325416174,NA,0.266254174889615,1.04404447594273,"tV_mod_ln","single","Prionace glauca"
2019,0.857529605931077,0.25849590708631,0.857529605931077,NA,0.350877628041909,1.36418158382025,"tV_mod_ln","single","Prionace glauca"
2020,0.651702962297333,0.246948516839843,0.651702962297333,NA,0.167683869291242,1.13572205530343,"tV_mod_ln","single","Prionace glauca"
2021,0.400736130868205,0.182369070923673,0.400736130868205,NA,0.0432927518578054,0.758179509878604,"tV_mod_ln","single","Prionace glauca"
2022,0.793132921152609,0.283833636247779,0.793132921152609,NA,0.236818994106962,1.34944684819826,"tV_mod_ln","single","Prionace glauca"
2023,0.41255133981701,0.187204781967715,0.41255133981701,NA,0.0456299671602886,0.779472712473732,"tV_mod_ln","single","Prionace glauca"
