"Year","est","se","est_corr","se_corr","lwr","upr","model","type","species"
2013,0.403432686166999,0.201482881639882,0.403432686166999,NA,0.00852623815282949,0.798339134181168,"tV_mod_tw","single","Other billfishes"
2014,12.622841479204,2.42461689257326,12.622841479204,NA,7.87059236976042,17.3750905886476,"tV_mod_tw","single","Other billfishes"
2015,16.1849242706999,1.51767214457067,16.1849242706999,NA,13.2102868673414,19.1595616740584,"tV_mod_tw","single","Other billfishes"
2016,8.54525343574412,0.807159150453798,8.54525343574412,NA,6.96322150085467,10.1272853706336,"tV_mod_tw","single","Other billfishes"
2017,4.88649775346124,0.648767496624289,4.88649775346124,NA,3.61491346007764,6.15808204684485,"tV_mod_tw","single","Other billfishes"
2018,0.878677887103791,0.177944955829124,0.878677887103791,NA,0.529905773678708,1.22745000052887,"tV_mod_tw","single","Other billfishes"
2019,1.1504591216548,0.322591309155716,1.1504591216548,NA,0.518180155709592,1.7827380876,"tV_mod_tw","single","Other billfishes"
2020,0.290982092822016,0.0953750899865161,0.290982092822016,NA,0.104046916448445,0.477917269195588,"tV_mod_tw","single","Other billfishes"
2021,1.8704822679805,0.34642275001343,1.8704822679805,NA,1.19149367795417,2.54947085800682,"tV_mod_tw","single","Other billfishes"
2022,0.438474453384961,0.118571968840385,0.438474453384961,NA,0.206073394457806,0.670875512312116,"tV_mod_tw","single","Other billfishes"
2023,0.600095265250354,0.152126151002878,0.600095265250354,NA,0.301928009284713,0.898262521215995,"tV_mod_tw","single","Other billfishes"
