"Year","est"
2013,1.13583888888889
2014,0.2537
2015,6.34167061777303
2016,15.7475243543327
2017,1.0733968668466
2018,0.408475
2019,0.0561385620915033
2020,0.172446183953033
2021,0.0617602564102564
2022,2.13788397727273
2023,0.714849705882353
