"Year","est"
2013,0.173533333333333
2014,0
2015,2.08140451884721
2016,0.537831973370676
2017,0.0769
2018,0.02945
2019,0.0160444444444444
2020,0.0105567567567568
2021,0.138738020288308
2022,0
2023,0.0898875
