"Year","est"
2013,0.0103
2014,0.464
2015,1.51166808871205
2016,10.7592324127879
2017,0.0978448082876875
2018,0.137720924861173
2019,0.121404571026723
2020,0.197510827873734
2021,0.294339552238806
2022,0.300487102184637
2023,0.28645987219888
