"Year","est"
2013,0.381725
2014,0.352433333333333
2015,0.186109770114943
2016,0.641999967652673
2017,0.0355708333333333
2018,0.153386274509804
2019,0.12458487394958
2020,0.154842857142857
2021,0.0876065018315018
2022,0.240645460911637
2023,0.0639948965201465
