"Year","est"
2013,2.2661
2014,2.6446
2015,28.4757660290642
2016,26.3047989373271
2017,9.71829535275784
2018,2.712675
2019,3.28537206581915
2020,12.812089472372
2021,4.29192608731016
2022,6.60619219870432
2023,10.6041707502802
