"Year","est"
2013,2.37470412698413
2014,0.861922222222222
2015,1.96934329825347
2016,1.97361415247364
2017,1.46137562813004
2018,1.66159289357529
2019,2.08452862921793
2020,1.39958737781447
2021,2.87335248468961
2022,1.82185071022439
2023,1.64284292084576
