"Year","est"
2013,6.70162380952381
2014,0.980976533389896
2015,3.1190495622768
2016,6.25364039792677
2017,1.79957918353576
2018,38.3239836775763
2019,10.5333762586659
2020,6.32275874467254
2021,4.13024575734723
2022,4.70056119069765
2023,3.98475073686916
