"Year","est"
2013,0.241178571428571
2014,0.1284
2015,0.181690304258804
2016,0.0514954545454545
2017,0
2018,0
2019,0.0473338461538462
2020,0.0193461038961039
2021,0.0978049019607843
2022,0.303663157894737
2023,0.039528
