"Year","est"
2013,1.65678444444444
2014,0.288633333333333
2015,1.40702502791542
2016,3.73859496429392
2017,0.941963933843934
2018,3.35772630485528
2019,4.24073349453723
2020,2.80021403211749
2021,1.72617270827807
2022,2.2932935286595
2023,2.33863766547172
