"Year","est"
2013,0.516111111111111
2014,86.1051111111111
2015,3.09519908635426
2016,5.08664301162476
2017,1.32652882205514
2018,0
2019,0.0972
2020,10.4
2021,0.103505952380952
2022,1.89473684210526
2023,2.05983870967742
