"Year","est"
2013,0.328021428571429
2014,0
2015,0.224262398601399
2016,1.28764385091794
2017,0.0164444444444444
2018,0.402377899159664
2019,1.28799459516065
2020,0.449198540798094
2021,0.121605703624733
2022,0.159241015455727
2023,0.248334471853257
