"Year","est"
2013,3.2512536038961
2014,0.49305
2015,1.46707030765068
2016,1.03301257611567
2017,1.65384957546567
2018,0.969269057753248
2019,1.22982404220512
2020,0.996611344537815
2021,0.797519500295101
2022,0.570488304563922
2023,0.947254746871635
