"Year","est"
2013,10.4819939069264
2014,14.5152833333333
2015,2.95600483234555
2016,6.87174777592137
2017,7.70160999632062
2018,4.29696264920762
2019,8.36308369557356
2020,12.1575885143214
2021,17.3004813542948
2022,10.865879288498
2023,8.4388171940226
