"Year","est"
2013,466.024390909091
2014,702.12425
2015,1817.15675677935
2016,246.665923083457
2017,501.883820346635
2018,95.6691266178792
2019,208.657610742958
2020,131.015290831717
2021,206.694372309033
2022,708.791172787086
2023,95.4384017970794
