"Year","est"
2013,19.3423103896104
2014,17.36767
2015,55.4097751259493
2016,71.4265849442904
2017,70.4197647524859
2018,49.1403592654753
2019,54.7567795144739
2020,60.8261624502558
2021,76.3532854688348
2022,100.172839510029
2023,93.4538494278855
