"Year","est"
2013,0.053775
2014,0.01035
2015,0.0846046950710109
2016,0.0726444336439653
2017,0.713938303291166
2018,0.143008169129721
2019,0.0247676911976912
2020,0.0542101811594203
2021,0.00811224025974026
2022,0.0503071428571429
2023,0.0350801587301587
