"Year","est"
2013,6.30331666666667
2014,0.0455
2015,0.188834848484848
2016,0.0240880458701926
2017,0.27505195815626
2018,0.0443534338343189
2019,0.000880392156862745
2020,0.00361960317460317
2021,0.00697
2022,0.0117266274509804
2023,2e-04
