"Year","est"
2013,142.859153679654
2014,12.7228333333333
2015,70.7814324484339
2016,5.09754234654235
2017,14.3622093497083
2018,4.62773949579832
2019,13.4228131313131
2020,2.08583333333333
2021,1.37083333333333
2022,22.2445957446809
2023,3.87107936507937
