"Year","est"
2013,0.896802683982684
2014,0.147633333333333
2015,1.33591740100586
2016,1.35942516545113
2017,1.13706232667365
2018,0.780094926646212
2019,0.583832049486461
2020,0.555603166833877
2021,0.760334804222058
2022,0.824351979355797
2023,0.204111119186252
