"Year","est"
2013,15.8593633333333
2014,9.45441428571429
2015,6.87023517800555
2016,17.8031781545264
2017,17.7876363565494
2018,26.8250387131891
2019,55.2059291473109
2020,42.221873692067
2021,27.6225111072261
2022,15.5658717749639
2023,9.40796464130816
