"Year","est"
2013,0.03416
2014,0.0644195173745174
2015,0.426189069600246
2016,0.0968912117213481
2017,0.0670980943710549
2018,0.0915127786599034
2019,0.386929209381929
2020,0.222203050445931
2021,0.136426114219114
2022,0.0287445154486037
2023,0.027821705029838
