"Year","est"
2013,61.2306110714286
2014,69.8980510714286
2015,84.6384843255674
2016,65.4820617428742
2017,71.8418236497344
2018,50.1816424216399
2019,48.8779053118223
2020,66.2632077863966
2021,63.9910008058795
2022,60.3593196763964
2023,49.8367580194596
