"Year","est"
2013,7.29385714285714
2014,193.17
2015,352.999188933038
2016,381.724193396893
2017,34.5107580120826
2018,35.5865144478844
2019,67.8513784461153
2020,56.6878695324284
2021,6.30351153039832
2022,63.0574285714286
2023,13.0317990919008
