"Year","est"
2013,0.0012
2014,0
2015,0.00290238390092879
2016,0.0394249870464767
2017,0.102617882672883
2018,0.00442252598652193
2019,0.0537818614718615
2020,0.00248694677871148
2021,0.00455
2022,0.00617857142857143
2023,0.00110562659846547
