"Year","est"
2013,0.51165
2014,7.89153333333333
2015,11.6225160004589
2016,3.62679246220154
2017,1.19123142447748
2018,1.07788943531552
2019,0.34519769047619
2020,1.35651880952381
2021,3.55814108049738
2022,3.93460951438929
2023,0.957626567567313
