"Year","est"
2013,8.50831357142857
2014,2.62137083333333
2015,16.0805015126
2016,3.85433162124902
2017,1.89363169053772
2018,3.45701254511443
2019,1.04839961271465
2020,0.198498692810458
2021,4.42787288962373
2022,5.10221952883882
2023,1.11986444284034
