"Year","est"
2013,0
2014,0.005625
2015,0.00476561497326203
2016,0.00463252024928655
2017,0.00152571428571429
2018,0.000329411764705882
2019,0
2020,0.00123084886128364
2021,0.000685455974842767
2022,0
2023,0.00320073534661241
