"Year","est"
2013,0.0631
2014,0.0352071428571429
2015,0.0766191385281385
2016,0.112960754601564
2017,0.19906653805541
2018,0.134406251660991
2019,0.223036126116136
2020,0.123280448086535
2021,0.170007527472527
2022,0.0815702508723161
2023,0.0583086728740608
