"parameter","estimate","se","zvalue","pvalue","max_grad","convergence"
"alpha_j",-4.27978993566373,0.376340682196841,-11.3721161121381,5.75745889567139e-30,8.9412375159581e-05,0
"theta_z",1.77609219370793,0.174929184866532,10.1532068251679,3.20650347959838e-24,8.9412375159581e-05,0
"alpha2_j",-1.652043954277,0.132110107654472,-12.5050534255702,7.00527117450721e-36,8.9412375159581e-05,0
"theta2_z",0.487232451445922,0.0775483206760988,6.28295296658941,3.32201590324659e-10,8.9412375159581e-05,0
"log_sigma",0.149452501458413,0.0163873237651301,9.12000663442231,7.51197310641259e-20,8.9412375159581e-05,0
"log_kappa",-0.786802267063868,0.179480209447779,-4.38378286656053,1.16636030308171e-05,8.9412375159581e-05,0
