"parameter","estimate","se","zvalue","pvalue","max_grad","convergence"
"alpha_j",-4.05092243233466,0.473703133923771,-8.55160572567912,1.21387813614427e-17,0.000135310684378942,0
"theta_z",1.06899429316964,0.186762919419352,5.7238037212802,1.04165088449695e-08,0.000135310684378942,0
"alpha2_j",-2.45676313544268,0.11778488908656,-20.8580502515668,1.28816917689625e-96,0.000135310684378942,0
"theta2_z",0.209388951448412,0.0694954360326283,3.01298852704663,0.00258688697254732,0.000135310684378942,0
"log_sigma",0.0931356366720367,0.0258974428433948,3.59632559999225,0.000322743787691973,0.000135310684378942,0
"log_kappa",-1.65025346763688,0.270711786091479,-6.09597938628069,1.08769430410738e-09,0.000135310684378942,0
